the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000001D32C7ED35F654C0636ACC9D39BD4140,73988,0101000020110F000061CF0C3F86CD61C1FDB25BA1F4215041,73364,>1m <=5m,ATBI DATABASE,,1446864612000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,241689,3929815,35.478314,-83.847037,Lake Cheoah-Little Tennessee River,Twentymile Creek,2037.833496,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864612000,GRSM,UNR,,2,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020297600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000025065BCEC0E954C0C61904DC07CE4140,74047,0101000020110F000096D22CB9F1C261C18EB258457F335041,73422,>1m <=5m,ATBI DATABASE,,1446864644000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259746,3943889,35.609608,-83.652389,Little River-Crooked Creek,Lynn Camp Prong,2866.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864644000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000079E6D9D0C0E954C0F3DE207308CE4140,74049,0101000020110F0000A16B4BBBF1C261C1AB9634E37F335041,73424,>1m <=5m,ATBI DATABASE,,1446864645000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259746,3943891,35.609626,-83.652389,Little River-Crooked Creek,Lynn Camp Prong,2866.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864645000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,836179200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000E2EC99CFC0E954C0637C922708CE4140,74048,0101000020110F000064AA3BBAF1C261C159A446947F335041,73423,>1m <=5m,ATBI DATABASE,,1446864645000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259746,3943890,35.609617,-83.652389,Little River-Crooked Creek,Lynn Camp Prong,2866.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864645000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000898C2BE778F254C07575E3B78ACC4140,74023,0101000020110F0000D5BFA77159CA61C1499E6E24F1315041,73398,>1m <=5m,ATBI DATABASE,,1446864631000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247366,3942940,35.597977,-83.788625,Abrams Creek Upper,Rowans Creek,1843.472778,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864631000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026777600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000C959E7FEBBF554C0942B35B54BCB4140,73995,0101000020110F0000FC553FB01ECD61C1789A41F5A3305041,73370,>1m <=5m,ATBI DATABASE,,1446864616000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242716,3941992,35.588241,-83.839595,Abrams Creek Upper,,1759.242676,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864616000,GRSM,UNR,,5,,,Wet Bottom Trail,Cades Cove Loop Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1022716800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000E208A829AFF354C06E74119003C84140,74018,0101000020110F0000805398F260CB61C1911CBBAD362D5041,73393,>1m <=5m,ATBI DATABASE,,1446864628000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245538,3939064,35.562602,-83.807562,Abrams Creek Upper,Mill Creek,2601.887939,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864628000,GRSM,UNR,,6,,,Appalachian Trail,Cades Cove Loop Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900979200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000021D45C397EF254C03C524AF6F2CB4140,74022,0101000020110F00007ED790F65DCA61C10A796EA352315041,73397,>1m <=5m,ATBI DATABASE,,1446864630000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247322,3942427,35.593345,-83.78895,Abrams Creek Upper,Sea Branch,1877.557495,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864630000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026259200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000ED004D596DF154C0A28991D46BCA4140,74028,0101000020110F00006060CA3576C961C13AE86028BA2F5041,73403,>1m <=5m,ATBI DATABASE,,1446864633000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248794,3941060,35.581409,-83.772295,Abrams Creek Upper,Rowans Creek,2869.857178,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864633000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Loop Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007D7B81337AF154C01917FF5877CA4140,74027,0101000020110F0000B5A4292081C961C1D8105D2FC62F5041,73402,>1m <=5m,ATBI DATABASE,,1446864633000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248724,3941101,35.58176,-83.773079,Abrams Creek Upper,Rowans Creek,2814.316895,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864633000,GRSM,UNR,,6,,,Russell Field Trail,Cades Cove Loop Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,962064000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000041FBFB0612F154C05C87465EB3CA4140,74034,0101000020110F0000963894A628C961C12D453DDD04305041,73409,>1m <=5m,ATBI DATABASE,,1446864637000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249306,3941288,35.583592,-83.766721,Abrams Creek Upper,Maynard Creek,3297.434082,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864637000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BAA3FFE51AF154C026355D24B4CA4140,74033,0101000020110F0000BA255A2F30C961C1C0C31AAC05305041,73408,>1m <=5m,ATBI DATABASE,,1446864636000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249257,3941292,35.583616,-83.767263,Abrams Creek Upper,Maynard Creek,3277.187988,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864636000,GRSM,UNR,,4,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,839376000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000FBB9579CE0F154C014877893BBCA4140,74025,0101000020110F00002B67211AD8C961C1EBD3886F0D305041,73400,>1m <=5m,ATBI DATABASE,,1446864632000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248164,3941348,35.583843,-83.77933,Abrams Creek Upper,Cork Branch,2494.69043,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864632000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000766AB26FFCF054C05C7923DC2CCB4140,74036,0101000020110F00001489405016C961C195B5DDBD83305041,73411,>1m <=5m,ATBI DATABASE,,1446864638000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249437,3941696,35.5873,-83.765403,Abrams Creek Upper,Maynard Creek,2793.541504,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864638000,GRSM,UNR,,7,,,Anthony Creek Trail,Anthony Creek Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000358FA39CFCF054C03AEC778E2CCB4140,74035,0101000020110F000084DB6B7616C961C1A73AC06C83305041,73410,>1m <=5m,ATBI DATABASE,,1446864637000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249436,3941695,35.58729,-83.765414,Abrams Creek Upper,Maynard Creek,2793.541504,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864637000,GRSM,UNR,,7,,,Anthony Creek Trail,Anthony Creek Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002593E1E5BAF054C03C42E60704C94140,74037,0101000020110F0000260ED9A6DEC861C10BB2EB73422E5041,73412,>1m <=5m,ATBI DATABASE,,1446864639000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249747,3939814,35.570429,-83.761403,Abrams Creek Upper,,3392.736816,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864639000,GRSM,UNR,,2,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000040B2058C27F154C005D07056C6C84140,74030,0101000020110F00002E1A68ED3AC961C1AF569D09022E5041,73405,>1m <=5m,ATBI DATABASE,,1446864635000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249140,3939622,35.568546,-83.768035,Abrams Creek Upper,,3856.480957,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864635000,GRSM,UNR,,5,,,Russell Field Trail,Cades Cove Loop Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000001BD7C95D27F154C0FF459258C6C84140,74031,0101000020110F0000F1E723C63AC961C11FDCD60B022E5041,73406,>1m <=5m,ATBI DATABASE,,1446864635000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249141,3939622,35.568546,-83.768024,Abrams Creek Upper,,3856.480957,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864635000,GRSM,UNR,,5,,,Russell Field Trail,Cades Cove Loop Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,841276800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000003A99F2003AF154C00C8D5996B2C84140,74029,0101000020110F0000EE8A499A4AC961C143A3846AED2D5041,73404,>1m <=5m,ATBI DATABASE,,1446864634000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249036,3939558,35.567943,-83.769161,Abrams Creek Upper,,3927.147461,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864634000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Loop Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000006E49F53AB5F054C046204ECF57C84140,74038,0101000020110F0000641994D6D9C861C10BC4FEA28E2D5041,73413,>1m <=5m,ATBI DATABASE,,1446864639000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249762,3939230,35.565173,-83.761057,Abrams Creek Upper,,3998.514893,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864639000,GRSM,UNR,,6,,,Appalachian Trail,Cades Cove Campground Segment A,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,996537600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000019C38D75A0F054C0B3B756B382C84140,74039,0101000020110F0000AD5A8132C8C861C1A8CEF86ABB2D5041,73414,>1m <=5m,ATBI DATABASE,,1446864640000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249881,3939372,35.566482,-83.75979,Abrams Creek Upper,,3989.539307,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864640000,GRSM,UNR,,6,,,Appalachian Trail,Cades Cove Campground Segment A,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000009F028BBCBFF354C037C26C5393C54140,74017,0101000020110F0000B37814066FCB61C1587C4308AB2A5041,73392,>1m <=5m,ATBI DATABASE,,1446864628000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245386,3936953,35.543552,-83.808574,Abrams Creek Upper,Lonesome Branch,3542.980469,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864628000,GRSM,UNR,,1,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874972800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000002B08C26E88F354C0691138AF7DC54140,74020,0101000020110F00003B60DE0D40CB61C1A44C8171942A5041,73395,>1m <=5m,ATBI DATABASE,,1446864629000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245690,3936871,35.542891,-83.805198,Abrams Creek Upper,,3858.862793,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864629000,GRSM,UNR,,7,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000083788A4088F354C0B6F85FB17DC54140,74021,0101000020110F0000CAD39DE63FCB61C1F35CC173942A5041,73396,>1m <=5m,ATBI DATABASE,,1446864630000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245691,3936871,35.542892,-83.805187,Abrams Creek Upper,,3872.528809,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864630000,GRSM,UNR,,7,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007A8CFC3EBFF354C094FD274A05C54140,74016,0101000020110F00006BDE719B6ECB61C17F97F3C7162A5041,73391,>1m <=5m,ATBI DATABASE,,1446864627000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245375,3936472,35.539217,-83.808544,Abrams Creek Upper,,3768.384277,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864627000,GRSM,UNR,,7,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C9036B7E97F354C0FB6795BF19C54140,74019,0101000020110F000024637BD84CCB61C192996C222C2A5041,73394,>1m <=5m,ATBI DATABASE,,1446864629000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245597,3936535,35.539841,-83.806117,Abrams Creek Upper,,3811.82666,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864629000,GRSM,UNR,,7,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874972800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000004B27D5E83CF054C03ADA82EF07C34140,74040,0101000020110F000038D952A673C861C104958C3403285041,73415,>1m <=5m,ATBI DATABASE,,1446864640000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,250299,3934607,35.523673,-83.753714,Eagle Creek,Eagle Creek,2580.976562,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864640000,GRSM,UNR,,4,,,Eagle Creek Trail,Cades Cove Loop Road,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902102400000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000CB10A6ACCFF354C0A7C148CAFEC24140,74015,0101000020110F000051A4508F7CCB61C1A3FF6BA9F9275041,73390,>1m <=5m,ATBI DATABASE,,1446864626000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,245234,3934719,35.523394,-83.809546,Eagle Creek,Big Tommy Branch,3498.822021,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864626000,GRSM,UNR,,4,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,894585600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005126ECDD2AF454C057A14D8A26C34140,74014,0101000020110F0000579E7602CACB61C17C3A682423285041,73389,>1m <=5m,ATBI DATABASE,,1446864626000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244733,3934868,35.524607,-83.815112,Eagle Creek,Big Tommy Branch,3852.637939,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864626000,GRSM,UNR,,8,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902275200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000099355DC1A9F554C0E4FE615AFAC34140,73992,0101000020110F0000E9EB67320FCD61C17EEF962F00295041,73368,>1m <=5m,ATBI DATABASE,,1446864614000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242634,3935646,35.531071,-83.838482,Abrams Creek Upper,Forge Creek,3169.621582,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864614000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,959904000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000FA9F50708DF754C01310974CB0C24140,73976,0101000020110F000009EA46FDA9CE61C15D3183C1A7275041,73353,>1m <=5m,ATBI DATABASE,,1446864607000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239924,3934606,35.520998,-83.868004,Abrams Creek Lower,,4786.604492,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864607000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Viola_rotundifolia,Viola  rotundifolia,42340,Round-leaf Violet,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,0,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Violales, , , , ,Violaceae, ,~,observed,No,decade,cert,GRSMNP Grassy Balds
