the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000F9290D8399E754C0B6E9AB92A5BF4140,71214,0101000020110F00009D6A50821DC161C103C433487B245041,70693,>1m <=5m,ATBI DATABASE,,1446863099000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,262463,3931340,35.497234,-83.618741,Forney Creek,Bear Creek,4747.44043,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446863099000,GRSM,UNR,,4,,,Cold Spring Gap Trail,Lakeview Drive East Parking #4,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149638400000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000005925983795E554C07FD1FE447BC44140,71215,0101000020110F0000A0D70D0567BF61C1A2CDB2BA86295041,70694,>1m <=5m,ATBI DATABASE,,1446863099000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265432,3935455,35.535005,-83.587228,Hazel Creek,Scarlet Ridge Creek,4513.846191,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446863099000,GRSM,UNR,,7,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000D2025BF55EE454C08BD205CCAEC64140,71216,0101000020110F0000C11153845FBE61C1886D58EED22B5041,70695,>1m <=5m,ATBI DATABASE,,1446863100000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267199,3937318,35.552203,-83.568292,Forney Creek,Little Jonas Creek,5118.557129,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446863100000,GRSM,UNR,,6,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000B1902317A8EE54C0ADB1D62031C84140,71196,0101000020110F000021EB31D61BC761C1AC5A3D40662D5041,70676,>1m <=5m,ATBI DATABASE,,1446863090000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252664,3939018,35.563992,-83.729005,Eagle Creek,Anthony Creek,4935.576172,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446863090000,GRSM,UNR,,7,,,Appalachian Trail,Laurel Creek Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,-1262304000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed,No,decade,cert,GRSMNP Grassy Balds
0101000020E61000000B59BF943FED54C00AF4D011D5C84140,71199,0101000020110F00001FBFEFA7E9C561C1A8885B6B112E5041,70678,>1m <=5m,ATBI DATABASE,,1446863091000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,254674,3939518,35.568996,-83.707002,Little River-Crooked Creek,Bee Cove Creek,5395.933594,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863091000,GRSM,UNR,,3,,,Appalachian Trail,Laurel Creek Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,0,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,unspecified,No,decade,cert,GRSMNP Grassy Balds
0101000020E6100000BD5E53E0F7E854C004BF98FD1FC94140,71209,0101000020110F0000C012D71247C261C1ABAA8FA55F2E5041,70688,>1m <=5m,ATBI DATABASE,,1446863096000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260743,3939607,35.571282,-83.640125,Little River-Crooked Creek,,4517.581055,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863096000,GRSM,UNR,,4,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000093949B784CE854C086D0B7C827C94140,71213,0101000020110F0000C62AC87FB5C161C19E19C3C8672E5041,70692,>1m <=5m,ATBI DATABASE,,1446863098000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261692,3939608,35.57152,-83.629663,Little River-Crooked Creek,Indian Flats Prong,4415.32959,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863098000,GRSM,UNR,,1,,,Appalachian Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000010ED08DF4FE854C0AD6FD6A31AC94140,71212,0101000020110F00004C330963B8C161C10D99550F5A2E5041,70691,>1m <=5m,ATBI DATABASE,,1446863097000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261672,3939564,35.571119,-83.629871,Little River-Crooked Creek,Indian Flats Prong,4462.538574,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863097000,GRSM,UNR,,2,,,Appalachian Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000021EDDFF201E954C092E17BF611C94140,71208,0101000020110F00003D7ACDA04FC261C1BDEDECFF502E5041,70687,>1m <=5m,ATBI DATABASE,,1446863095000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260686,3939561,35.570854,-83.64074,Little River-Crooked Creek,,4401.704102,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863095000,GRSM,UNR,,6,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000ABD3C0100BE954C0252494F6FACA4140,71207,0101000020110F00005266F75E57C261C1A565DDA14F305041,70686,>1m <=5m,ATBI DATABASE,,1446863095000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260680,3941218,35.585777,-83.641296,Little River-Crooked Creek,Double Trestle Branch,4366.486328,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863095000,GRSM,UNR,,7,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,841795200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B5304B9B27E954C0BF71BB9FACCA4140,71205,0101000020110F00004ADD699C6FC261C1009133D2FD2F5041,70684,>1m <=5m,ATBI DATABASE,,1446863094000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260515,3940957,35.583386,-83.643038,Little River-Crooked Creek,,4540.386719,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863094000,GRSM,UNR,,7,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005D2413A125E954C024AB2A4DADCA4140,71206,0101000020110F0000114C7BEE6DC261C1EED85187FE2F5041,70685,>1m <=5m,ATBI DATABASE,,1446863094000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260526,3940959,35.583407,-83.642918,Little River-Crooked Creek,,4555.805176,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863094000,GRSM,UNR,,6,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A2AA02E8E9E854C00C61B15D0CCB4140,71210,0101000020110F0000947679353BC261C139F282CE61305041,70689,>1m <=5m,ATBI DATABASE,,1446863096000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260865,3941272,35.586308,-83.639272,Little River-Crooked Creek,,4009.875244,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863096000,GRSM,UNR,,8,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007D3D2F7AE6E854C064BEE3EBDDCB4140,71211,0101000020110F00005DC9EF4B38C261C17B51B7A93C315041,70690,>1m <=5m,ATBI DATABASE,,1446863097000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260903,3941981,35.592703,-83.639063,Little River-Crooked Creek,,3414.946777,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863097000,GRSM,UNR,,10,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002554695140E954C09B0701106FCB4140,71204,0101000020110F000064F32F9984C261C1165EACE1C8305041,70683,>1m <=5m,ATBI DATABASE,,1446863093000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260396,3941619,35.58932,-83.644547,Little River-Crooked Creek,Double Trestle Branch,3968.430664,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863093000,GRSM,UNR,,6,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000D7547BB043E954C00498043855CB4140,71200,0101000020110F0000D675317687C261C162B018E4AD305041,70679,>1m <=5m,ATBI DATABASE,,1446863091000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260375,3941532,35.588531,-83.644752,Little River-Crooked Creek,Double Trestle Branch,4021.981689,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863091000,GRSM,UNR,,7,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000AD28B9B143E954C0A2FA928355CB4140,71201,0101000020110F00002B643F7787C261C11A500133AE305041,70680,>1m <=5m,ATBI DATABASE,,1446863092000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260375,3941533,35.58854,-83.644753,Little River-Crooked Creek,Double Trestle Branch,4021.981689,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863092000,GRSM,UNR,,7,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BED1F9B641E954C03FA6330C6CCB4140,71202,0101000020110F0000C7EBDDC885C261C16B399EBBC5305041,70681,>1m <=5m,ATBI DATABASE,,1446863092000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260388,3941609,35.589228,-83.644632,Little River-Crooked Creek,Double Trestle Branch,3960.17334,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863092000,GRSM,UNR,,4,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E57EF78941E954C0C5B9C9596CCB4140,71203,0101000020110F00000702A4A285C261C168C7A50CC6305041,70682,>1m <=5m,ATBI DATABASE,,1446863093000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260389,3941610,35.589237,-83.644621,Little River-Crooked Creek,Double Trestle Branch,3960.17334,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863093000,GRSM,UNR,,4,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,837216000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000001E5FD3672DF154C0943DB62364CA4140,71184,0101000020110F0000A0AE30E73FC961C107185920B22F5041,70666,>1m <=5m,ATBI DATABASE,,1446863084000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249147,3941024,35.581174,-83.768392,Abrams Creek Upper,Maynard Creek,3371.639404,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863084000,GRSM,UNR,,4,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000264E21692DF154C07E7A426F64CA4140,71185,0101000020110F0000CA4A4CE83FC961C19C9E3D6FB22F5041,70667,>1m <=5m,ATBI DATABASE,,1446863084000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249147,3941025,35.581183,-83.768393,Abrams Creek Upper,Maynard Creek,3371.639404,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863084000,GRSM,UNR,,4,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BAA3FFE51AF154C026355D24B4CA4140,71187,0101000020110F0000BA255A2F30C961C1C0C31AAC05305041,70669,>1m <=5m,ATBI DATABASE,,1446863086000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249257,3941292,35.583616,-83.767263,Abrams Creek Upper,Maynard Creek,3277.187988,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863086000,GRSM,UNR,,4,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,839376000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000E289494DF5F054C014AAA8B501CA4140,71191,0101000020110F00007AEF144110C961C1B4D825574B2F5041,70672,>1m <=5m,ATBI DATABASE,,1446863087000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249448,3940682,35.57817,-83.764968,Abrams Creek Upper,,3417.666504,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863087000,GRSM,UNR,,4,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,839462400000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000040B2058C27F154C005D07056C6C84140,71183,0101000020110F00002E1A68ED3AC961C1AF569D09022E5041,70665,>1m <=5m,ATBI DATABASE,,1446863083000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249140,3939622,35.568546,-83.768035,Abrams Creek Upper,,3856.480957,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863083000,GRSM,UNR,,5,,,Russell Field Trail,Cades Cove Loop Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003A99F2003AF154C00C8D5996B2C84140,71181,0101000020110F0000EE8A499A4AC961C143A3846AED2D5041,70663,>1m <=5m,ATBI DATABASE,,1446863082000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249036,3939558,35.567943,-83.769161,Abrams Creek Upper,,3927.147461,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863082000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Loop Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002D7AAF061AF154C00D71184B5FC84140,71186,0101000020110F00008B35B1712FC961C1F9CA3573962D5041,70668,>1m <=5m,ATBI DATABASE,,1446863085000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249205,3939271,35.565401,-83.767209,Abrams Creek Upper,,4417.154297,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863085000,GRSM,UNR,,8,,,Russell Field Trail,Cades Cove Loop Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900892800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000735CE6A432F154C0753085880DC84140,71182,0101000020110F0000EF352A5A44C961C1B5669416412D5041,70664,>1m <=5m,ATBI DATABASE,,1446863083000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249061,3938998,35.562906,-83.768712,Abrams Creek Upper,Russell Field Branch,4251.0625,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863083000,GRSM,UNR,,6,,,Russell Field Trail,Cades Cove Loop Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902448000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B9B627B0EFF054C0BAAE5DAFB0C84140,71189,0101000020110F00001E67867C0BC961C1E6A90E6EEB2D5041,70671,>1m <=5m,ATBI DATABASE,,1446863087000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249447,3939540,35.567885,-83.764625,Abrams Creek Upper,,3893.333984,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863087000,GRSM,UNR,,5,,,Russell Field Trail,Cades Cove Loop Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000DDA215DDEFF054C0E4FBAF61B0C84140,71188,0101000020110F000037FDAEA20BC961C166F9F31CEB2D5041,70670,>1m <=5m,ATBI DATABASE,,1446863086000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249446,3939539,35.567876,-83.764636,Abrams Creek Upper,,3893.333984,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863086000,GRSM,UNR,,5,,,Russell Field Trail,Cades Cove Loop Road,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000019C38D75A0F054C0B3B756B382C84140,71195,0101000020110F0000AD5A8132C8C861C1A8CEF86ABB2D5041,70675,>1m <=5m,ATBI DATABASE,,1446863089000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249881,3939372,35.566482,-83.75979,Abrams Creek Upper,,3989.539307,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446863089000,GRSM,UNR,,6,,,Appalachian Trail,Cades Cove Campground Segment A,Valid,Vaccinium_erythrocarpum,Vaccinium  erythrocarpum,42015,Southern Mountain-cranberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,991267200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Fridley Veg Plots
