the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000031678B3EFBF754C0132480ECCCBB4140,96378,0101000020110F0000BDC84D3F07CF61C1EF80244E78205041,95848,>1m <=5m,ATBI DATABASE,,1446877394000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239142,3928653,35.467184,-83.874706,Lake Cheoah-Little Tennessee River,Twentymile Creek,1670.58252,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446877394000,GRSM,UNR,,6,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1054512000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000006A9B3B2AB9D854C034F0229A20D94140,96408,0101000020110F00008FEE2A147BB461C10CA88373183F5041,95878,>1m <=5m,ATBI DATABASE,,1446877412000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284087,3952889,35.696301,-83.386298,Porters Creek,Porters Creek,1870.060791,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446877412000,GRSM,UNR,,4,,,Porters Creek Trail,Porters Creek Scenic Loop,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090540800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000000FEBC50420EC54C064D8F01A12D24140,96389,0101000020110F00008BCADD6DF5C461C182F59DE7B7375041,95859,>1m <=5m,ATBI DATABASE,,1446877400000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256484,3947482,35.641171,-83.68945,Little River-Crooked Creek,Middle Prong Little River,1350.207764,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446877400000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1116547200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,UV light,No,day,cert,ATBI Lepidoptera TWiG
0101000020E61000008EE7E258DFEF54C00563FFA768D14140,96388,0101000020110F00003E99ED2F24C861C16D7C8ED306375041,95858,>1m <=5m,ATBI DATABASE,,1446877399000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251165,3947055,35.635999,-83.748003,Little River-Crooked Creek,,1644.438721,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446877399000,GRSM,UNR,,1,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,618710400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000CEE5578ADCE654C0FAF15041A9D24140,96391,0101000020110F00003BF4F5037DC061C18E28AADE55385041,95861,>1m <=5m,ATBI DATABASE,,1446877401000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,263946,3947793,35.645783,-83.607207,Little River-Goshen Prong,Kiver Branch,2606.37085,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446877401000,GRSM,UNR,,1,,,Meigs Mountain Trail,Little River Gorge Road,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1087776000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000F210DA33CAE554C0B9E00CFEBED44140,96400,0101000020110F0000A2A62E0594BF61C1F379D4BE833A5041,95870,>1m <=5m,ATBI DATABASE,,1446877407000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265510,3949560,35.662072,-83.590462,Little River-Goshen Prong,Little River,2087.101318,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446877407000,GRSM,UNR,,7,,,Laurel Falls Quiet Walkway,Nps Housing Elkmont,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,617328000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,black light trap,No, ,cert,Lepidoptera Survey
0101000020E6100000DBC281FD88E654C0667A811A7DCF4140,96399,0101000020110F0000F04B6A0E36C061C12D7AE13405355041,95869,>1m <=5m,ATBI DATABASE,,1446877406000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264335,3945031,35.620998,-83.602107,Little River-Goshen Prong,Jakes Creek,3627.307617,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446877406000,GRSM,UNR,,6,,,Jakes Creek Trail,Elkmont Cemetery Road,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090454400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000006939896EA1E654C0743B447B73CF4140,96392,0101000020110F0000851583D04AC061C1AC664E27FB345041,95862,>1m <=5m,ATBI DATABASE,,1446877402000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264199,3945002,35.620705,-83.603599,Little River-Goshen Prong,Jakes Creek,3656.313965,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446877402000,GRSM,UNR,,4,,,Jakes Creek Trail,Elkmont Cemetery Road,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090540800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,black light trap,No, ,cert,Noctuidae
0101000020E6100000D61DD2429EE654C02B4AF5DC83CF4140,96394,0101000020110F0000903C1F1F48C061C126BDD9440C355041,95864,>1m <=5m,ATBI DATABASE,,1446877403000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264218,3945057,35.621205,-83.603405,Little River-Goshen Prong,Jakes Creek,3659.731934,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446877403000,GRSM,UNR,,7,,,Jakes Creek Trail,Elkmont Cemetery Road,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090627200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,black light trap,No, ,cert,Noctuidae
0101000020E610000009C9418A93E654C0539D4DC880CF4140,96396,0101000020110F000090C229043FC061C1E5CADD0C09355041,95866,>1m <=5m,ATBI DATABASE,,1446877404000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264277,3945045,35.621111,-83.602751,Little River-Goshen Prong,Jakes Creek,3616.690674,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446877404000,GRSM,UNR,,5,,,Jakes Creek Trail,Elkmont Cemetery Road,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090454400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,black light trap,No, ,cert,Noctuidae
0101000020E61000003145C6F1A3E054C032C2E8AD12C34140,96402,0101000020110F00009BA0576C34BB61C12BD5AA6A0E285041,95872,>1m <=5m,ATBI DATABASE,,1446877408000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272404,3934053,35.524001,-83.510002,Forney Creek,Buckhorn Branch,4841.129395,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446877408000,GRSM,UNR,,7,,,Forney Ridge Trail,Clingmans Dome Road Parking #3,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990057600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E61000008A15A5EC03F154C0FE248CE02BCF4140,96387,0101000020110F0000690A51AC1CC961C1F9F0CC57B0345041,95857,>1m <=5m,ATBI DATABASE,,1446877399000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249493,3945161,35.61852,-83.76586,Abrams Creek Upper,Green Branch,3032.182129,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446877399000,GRSM,UNR,,5,,,Scott Mountain Trail,Laurel Creek Road,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1060041600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000498D92B518F454C0335DF6950ECD4140,96384,0101000020110F00004F459E96BACB61C1741A6DE17A325041,95854,>1m <=5m,ATBI DATABASE,,1446877397000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245079,3943452,35.602001,-83.814004,Abrams Creek Upper,Feezell Branch,1828.03894,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446877397000,GRSM,UNR,,6,,,Lawson Cemetery Access,Primitive Baptist Church Road,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,987897600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000A9E2E7CE92F554C0942A385976CA4140,96383,0101000020110F0000C5063AB5FBCC61C154954224C52F5041,95853,>1m <=5m,ATBI DATABASE,,1446877396000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242923,3941263,35.58173,-83.837081,Abrams Creek Upper,Wildcat Branch,1796.669678,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446877396000,GRSM,UNR,,3,,,Wet Bottom Trail,Forge Creek Road,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,995673600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,UV light, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000DAEF86BD3BF654C08CD3AF05E1CB4140,96382,0101000020110F00005181982E8BCD61C11246C7E63F315041,95852,>1m <=5m,ATBI DATABASE,,1446877396000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242024,3942518,35.592798,-83.847392,Abrams Creek Upper,Abrams Creek,1707.362671,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446877396000,GRSM,UNR,,6,,,Wet Bottom Trail,Abrams Falls Road,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,581644800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000865B2CAF16F154C042590F9710C84140,96386,0101000020110F00000FFF1A9B2CC961C198939447442D5041,95856,>1m <=5m,ATBI DATABASE,,1446877398000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249216,3939004,35.562999,-83.767005,Abrams Creek Upper,Russell Field Branch,4284.177734,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446877398000,GRSM,UNR,,10,,,Russell Field Trail,Cades Cove Loop Road,Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1090627200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000056FF6E2152F854C06398ABD054C24140,96377,0101000020110F00009C4D320A51CF61C19F02744B48275041,95847,>1m <=5m,ATBI DATABASE,,1446877394000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238826,3934328,35.518207,-83.880009,Lake Cheoah-Little Tennessee River,,4620.253906,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446877394000,GRSM,UNR,,6,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Acronicta_spinigera,Acronicta  spinigera,762,Nondescript Dagger Moth,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1088208000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Noctuoidea,Noctuidae,Acronictinae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
