the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000005150C401B8F754C0CC4A2F4B6ABC4140,129209,0101000020110F0000CA807C24CECE61C1656C0E6A1C215041,128782,>1m <=5m,ATBI DATABASE,,1446891386000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239530,3929175,35.471987,-83.870602,Lake Cheoah-Little Tennessee River,Moore Springs Branch,1487.986572,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446891386000,GRSM,UNR,,2,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000006E49F53AB5F054C046204ECF57C84140,129243,0101000020110F0000641994D6D9C861C10BC4FEA28E2D5041,128816,>1m <=5m,ATBI DATABASE,,1446891403000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249762,3939230,35.565173,-83.761057,Abrams Creek Upper,,3998.514893,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891403000,GRSM,UNR,,6,,,Appalachian Trail,Cades Cove Campground Segment A,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,996537600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000099355DC1A9F554C0E4FE615AFAC34140,129222,0101000020110F0000E9EB67320FCD61C17EEF962F00295041,128795,>1m <=5m,ATBI DATABASE,,1446891392000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242634,3935646,35.531071,-83.838482,Abrams Creek Upper,Forge Creek,3169.621582,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891392000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B90E73B490F754C0D306FEFCA6C24140,129211,0101000020110F00008E0368C3ACCE61C127CD400A9E275041,128784,>1m <=5m,ATBI DATABASE,,1446891387000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,Tennessee,239905,3934575,35.520714,-83.868203,Abrams Creek Lower,,4796.546875,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891387000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000001A080ED766F754C0EBE5357EFAC24140,129215,0101000020110F000002A31E3589CE61C1499E782DF5275041,128788,>1m <=5m,ATBI DATABASE,,1446891389000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240145,3934851,35.523263,-83.865648,Abrams Creek Upper,Bower Creek,4538.276855,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891389000,GRSM,UNR,,2,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000D747B4D85EF754C019DC71EBF7C24140,129217,0101000020110F00002E4A276B82CE61C1E823097EF2275041,128790,>1m <=5m,ATBI DATABASE,,1446891390000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240189,3934841,35.523184,-83.86516,Abrams Creek Upper,Bower Creek,4591.112305,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891390000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000095FCB37251F754C0F487F36B49C24140,129218,0101000020110F00008D6B0D0A77CE61C13197FE673C275041,128791,>1m <=5m,ATBI DATABASE,,1446891390000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240246,3934248,35.517859,-83.864342,Lake Cheoah-Little Tennessee River,,4598.779297,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446891390000,GRSM,UNR,,3,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CDD5DDDC42F754C0AC5193090DC34140,129219,0101000020110F0000FB64E7A66ACE61C14476768708285041,128792,>1m <=5m,ATBI DATABASE,,1446891391000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240346,3934908,35.523829,-83.863452,Abrams Creek Upper,Bower Creek,4590.053711,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891391000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000005B3FDBC6DF754C0E27168C957C34140,129212,0101000020110F0000620AEE108FCE61C1F9E1868856285041,128785,>1m <=5m,ATBI DATABASE,,1446891387000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240116,3935168,35.52611,-83.866069,Abrams Creek Upper,Bower Creek,4201.40625,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891387000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003E7C31456DF754C03E5E98F15BC34140,129214,0101000020110F00004C842FAB8ECE61C1569311DF5A285041,128787,>1m <=5m,ATBI DATABASE,,1446891388000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240119,3935182,35.526237,-83.86604,Abrams Creek Upper,Bower Creek,4195.410645,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891388000,GRSM,UNR,,5,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,842313600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000049E3D9436DF754C024470EA65BC34140,129213,0101000020110F000007B30BAA8ECE61C112213D905A285041,128786,>1m <=5m,ATBI DATABASE,,1446891388000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240119,3935181,35.526228,-83.86604,Abrams Creek Upper,Bower Creek,4195.410645,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891388000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000365E15039FF754C09CA98C5620C44140,129210,0101000020110F0000E42015EAB8CE61C1834905D427295041,128783,>1m <=5m,ATBI DATABASE,,1446891386000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239863,3935855,35.53223,-83.869076,Abrams Creek Lower,,4332.996582,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891386000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000001ABCDD984F554C02B983D7849C44140,129226,0101000020110F000041F496DAEFCC61C17B5749C152295041,128799,>1m <=5m,ATBI DATABASE,,1446891394000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242846,3935908,35.533485,-83.836229,Abrams Creek Upper,Forge Creek,3009.452637,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891394000,GRSM,UNR,,3,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A5C6CD6E82F554C0C8C520C94FC44140,129229,0101000020110F00005485DFCCEDCC61C11B58C25859295041,128802,>1m <=5m,ATBI DATABASE,,1446891396000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242860,3935929,35.533678,-83.836082,Abrams Creek Upper,Forge Creek,2995.094727,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891396000,GRSM,UNR,,4,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000657A04C2A4F554C0EEE669CDCAC44140,129223,0101000020110F00008541DBF30ACD61C12652A6BCD9295041,128796,>1m <=5m,ATBI DATABASE,,1446891393000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242682,3936351,35.537432,-83.838177,Abrams Creek Upper,Forge Creek,3174.509521,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891393000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000066E62F182FF554C07231993943C54140,129232,0101000020110F0000825F6005A7CC61C158BFEB6C572A5041,128805,>1m <=5m,ATBI DATABASE,,1446891397000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243345,3936740,35.541107,-83.830995,Abrams Creek Upper,Forge Creek,2814.458008,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891397000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B24684192FF554C05D6E258543C54140,129233,0101000020110F000064748106A7CC61C1C32DC6BB572A5041,128806,>1m <=5m,ATBI DATABASE,,1446891398000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243345,3936741,35.541116,-83.830996,Abrams Creek Upper,Forge Creek,2814.458008,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891398000,GRSM,UNR,,8,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BAB52CC221F554C00AC6515126C54140,129236,0101000020110F000020C7DAB19BCC61C1BE83E640392A5041,128809,>1m <=5m,ATBI DATABASE,,1446891400000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243416,3936640,35.540225,-83.830181,Abrams Creek Upper,Mud Gap Branch,2901.887939,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891400000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,837475200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000006D9D136925F554C0DCB53F8228C54140,129234,0101000020110F0000E9FCDDCB9ECC61C163B25D8A3B2A5041,128807,>1m <=5m,ATBI DATABASE,,1446891399000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243396,3936648,35.540292,-83.830404,Abrams Creek Upper,Forge Creek,2878.570801,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891399000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000069C25E77A6F554C0AB4A79B27DC54140,129224,0101000020110F00004DDB4C670CCD61C193FFE674942A5041,128797,>1m <=5m,ATBI DATABASE,,1446891393000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242690,3936957,35.542892,-83.838281,Abrams Creek Upper,,2963.831787,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891393000,GRSM,UNR,,3,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000EEA57C4AA6F554C00AE033007EC54140,129225,0101000020110F0000324D2E410CCD61C1A6AA08C6942A5041,128798,>1m <=5m,ATBI DATABASE,,1446891394000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242691,3936958,35.542901,-83.83827,Abrams Creek Upper,,2963.831787,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891394000,GRSM,UNR,,3,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E63A53098BF554C0AB20431D0FC64140,129227,0101000020110F000068A4791BF5CC61C10067693E2C2B5041,128800,>1m <=5m,ATBI DATABASE,,1446891395000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242856,3937445,35.547329,-83.836607,Abrams Creek Upper,,2621.938965,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891395000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000319BA70A8BF554C0D437CD680FC64140,129228,0101000020110F000049B99A1CF5CC61C18628438D2C2B5041,128801,>1m <=5m,ATBI DATABASE,,1446891395000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242856,3937446,35.547338,-83.836607,Abrams Creek Upper,,2621.938965,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891395000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000093D294E674F554C05EF862AB28C64140,129231,0101000020110F00006B38B54EE2CC61C1BB1756EB462B5041,128804,>1m <=5m,ATBI DATABASE,,1446891397000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242981,3937528,35.548109,-83.835256,Abrams Creek Upper,,2456.490234,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891397000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000EF01781375F554C0B388AA5D28C64140,129230,0101000020110F0000FAAFD474E2CC61C11E51359A462B5041,128803,>1m <=5m,ATBI DATABASE,,1446891396000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242980,3937527,35.5481,-83.835267,Abrams Creek Upper,,2456.490234,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891396000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000475875D232F854C0466513059FC34140,129208,0101000020110F00005156137336CF61C1E835C2DEA0285041,128781,>1m <=5m,ATBI DATABASE,,1446891385000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239032,3935441,35.528284,-83.878098,Abrams Creek Lower,Panther Creek,3597.030029,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891385000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,988588800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000DAF0EF24A3FE54C04B621F5D1FC34140,129206,0101000020110F00004462BC5EAED461C174CC3DA71B285041,128777,>1m <=5m,ATBI DATABASE,,1446891383000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229894,3935280,35.524388,-83.978703,Chilhowee Lake,Boarhog Branch,944.090454,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891383000,GRSM,UNR,,5,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E610000019A6309BF2FE54C0B37CFA5BC4C34140,129205,0101000020110F0000FEE36ADBF1D461C151155ED6C7285041,128776,>1m <=5m,ATBI DATABASE,,1446891382000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229471,3935852,35.529423,-83.983553,Chilhowee Lake,Shop Creek,1142.374023,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891382000,GRSM,UNR,,10,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1166918400000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000004EDF4CFB4FFF54C0126117D3B9C34140,129204,0101000020110F000053962F2941D561C13434E6D7BC285041,128775,>1m <=5m,ATBI DATABASE,,1446891382000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228953,3935832,35.529102,-83.989253,Chilhowee Lake,Shop Creek,1210.423096,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891382000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1166918400000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed,No,day,prob.,ATBI
0101000020E6100000F4B84FF16CFF54C0ADC46B8714C44140,129203,0101000020110F0000636AE8C159D561C16748FA801B295041,128774,>1m <=5m,ATBI DATABASE,,1446891381000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228802,3936144,35.53187,-83.99102,Chilhowee Lake,Shop Creek,934.850952,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891381000,GRSM,UNR,,10,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E610000097C6FF82FCFA54C0F6D9F3CF68CD4140,128986,0101000020110F00000873199694D161C1D79AC420D9325041,128779,>1m <=5m,ATBI DATABASE,,1446891384000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235333,3944042,35.604754,-83.921658,Abrams Creek Lower,,1361.209473,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446891384000,GRSM,UNR,,3,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Cardamine_diphylla,Cardamine  diphylla,6523,Toothwort,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Capparales, , , , ,Brassicaceae, ,~,observed, ,year,cert,Fridley Veg Plots
