the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000BAEDF99CC6FA54C0840CFF51AABC4140,227187,0101000020110F0000C42C6FCF66D161C177CB802F5F215041,227100,>1m <=5m,ATBI DATABASE,,1446947443000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235201,3929519,35.473941,-83.918368,Chilhowee Lake,Cooper Camp Branch,2123.134766,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947443000,GRSM,UNR,,10,,,Twentymile Trail,Parson Branch Road (closed Winter),Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000007B1CB2F369EA54C01393D294E6D44140,227979,0101000020110F00009854046181C361C18A3F1C21AD3A5041,227887,>1m <=5m,ATBI DATABASE,,1446947878000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,258972,3949869,35.66328,-83.662713,Little River-Goshen Prong,Meigs Creek,1722.632446,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947878000,GRSM,UNR,,8,,,Meigs Creek Trail,Little River Gorge Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,996278400000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000005D2537A1C8EA54C032514FE21DD74140,227973,0101000020110F00004B32F3C9D1C361C13F39E138FE3C5041,227881,>1m <=5m,ATBI DATABASE,,1446947875000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258501,3951804,35.680593,-83.668491,Little River-Goshen Prong,Splatter Branch,2631.579102,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947875000,GRSM,UNR,,6,,,Roundtop Trail,Little River Gorge Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832377600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000012288B90F4EA54C0CE1D48E171D74140,227965,0101000020110F00006B304F1AF7C361C19ACD320C563D5041,227874,>1m <=5m,ATBI DATABASE,,1446947870000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258266,3952095,35.683156,-83.671173,Little River-Goshen Prong,Wagulee Branch,2487.613281,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947870000,GRSM,UNR,,6,,,Roundtop Trail,Little River Gorge Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865036800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000033264B4D25EA54C02B4EDA00DED74140,227987,0101000020110F0000E554121347C361C11B47C71AC73D5041,227894,>1m <=5m,ATBI DATABASE,,1446947882000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259421,3952430,35.686456,-83.658523,Little River-Goshen Prong,,2231.994873,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947882000,GRSM,UNR,,6,,,Roundtop Trail,Little River Gorge Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149292800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000B16513A254EB54C01CDF1D7464D74140,227929,0101000020110F0000899C9AB148C461C146C64702483D5041,227839,>1m <=5m,ATBI DATABASE,,1446947845000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257734,3952064,35.682746,-83.677036,Little River-Goshen Prong,,2267.492188,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947845000,GRSM,UNR,,7,,,Roundtop Trail,Little River Gorge Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865036800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B3FE48718BEB54C051E8BAC5C3D74140,227924,0101000020110F00007481503E77C461C1C41C23ADAB3D5041,227834,>1m <=5m,ATBI DATABASE,,1446947842000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257440,3952395,35.685655,-83.680382,Little River-Goshen Prong,Pipestem Branch,2057.089355,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947842000,GRSM,UNR,,9,,,Roundtop Trail,Little River Gorge Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865036800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CDFC351C60EC54C04CD45E8677D74140,227906,0101000020110F0000795BB5DC2BC561C1BF4932F35B3D5041,227817,>1m <=5m,ATBI DATABASE,,1446947830000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256258,3952169,35.683328,-83.693362,Little River-Goshen Prong,Gilbert Branch,1753.358887,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947830000,GRSM,UNR,,9,,,Roundtop Trail,Little River Gorge Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149292800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000462CDE9FBDEC54C02E3F6FB87CD64140,227898,0101000020110F00008CA7AA487BC561C127A207B8553C5041,227809,>1m <=5m,ATBI DATABASE,,1446947825000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255718,3951334,35.675674,-83.69907,Little River-Rudd Branch,,1808.215576,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947825000,GRSM,UNR,,7,,,Roundtop Trail,Little River Gorge Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865036800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D4683819C0EC54C07347D36E6ED64140,227350,0101000020110F0000B1B592627DC561C1B827F9C7463C5041,227808,>1m <=5m,ATBI DATABASE,,1446947824000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255703,3951286,35.675238,-83.699221,Little River-Goshen Prong,,1814.249146,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947824000,GRSM,UNR,,6,,,Roundtop Trail,Little River Gorge Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149292800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed,No,day,cert,ATBI
0101000020E610000011DB7D91A7EC54C0FA7F2120A9D64140,227903,0101000020110F0000AA8F328D68C561C12AB62B25843C5041,227814,>1m <=5m,ATBI DATABASE,,1446947828000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255844,3951481,35.677029,-83.697723,Little River-Rudd Branch,Crawfish Branch,1737.135498,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947828000,GRSM,UNR,,7,,,Roundtop Trail,Little River Gorge Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865036800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002F6A551DC2ED54C03B58EC270AD54140,227872,0101000020110F0000FD56A78458C661C1BEF04251D23A5041,227782,>1m <=5m,ATBI DATABASE,,1446947810000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,254244,3950119,35.664366,-83.714969,Little River-Rudd Branch,,1538.751709,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947810000,GRSM,UNR,,7,,,Chestnut Top Trail,Townsend Entrance Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B3D4AAF8E7EC54C0FAD28F11C6D54140,227894,0101000020110F00008DD0C23F9FC561C10B51DEC2963B5041,227804,>1m <=5m,ATBI DATABASE,,1446947822000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255467,3950722,35.6701,-83.701654,Little River-Goshen Prong,,1738.783691,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947822000,GRSM,UNR,,6,,,Roundtop Trail,Little River Gorge Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865036800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000009F5317530EC54C00CB3422492D24140,227908,0101000020110F0000199D146403C561C154A1AAB63D385041,227819,>1m <=5m,ATBI DATABASE,,1446947831000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256405,3947918,35.645078,-83.690454,Little River-Crooked Creek,Pigpen Branch,1669.466064,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947831000,GRSM,UNR,,6,,,Lumber Ridge Trail,Tremont Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833932800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000BF7DEDFE10EC54C0942532345DD24140,227911,0101000020110F0000BEB196ABE8C461C1472E6B6306385041,227822,>1m <=5m,ATBI DATABASE,,1446947833000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256574,3947734,35.643462,-83.688533,Little River-Crooked Creek,Pigpen Branch,1702.757446,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947833000,GRSM,UNR,,3,,,Lumber Ridge Trail,Tremont Institute Parking #2,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833932800000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002943CFA559EE54C0C4F8DC55C4D34140,227853,0101000020110F00009E9E1D37D9C661C11234FEBC7D395041,227763,>1m <=5m,ATBI DATABASE,,1446947799000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253376,3949039,35.654422,-83.724218,Little River-Crooked Creek,,2152.298584,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947799000,GRSM,UNR,,7,,,Chestnut Top Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DDFF90A97BEE54C0BBEAA0A3B9D34140,227843,0101000020110F000049C49D1AF6C661C19EBFE88E72395041,227753,>1m <=5m,ATBI DATABASE,,1446947794000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253187,3949008,35.654096,-83.726294,Little River-Crooked Creek,,2204.697266,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947794000,GRSM,UNR,,6,,,Chestnut Top Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000420489DEE3EE54C043AB46C8A3D34140,227822,0101000020110F000098D05F9B4EC761C1F27C84B65B395041,227732,>1m <=5m,ATBI DATABASE,,1446947782000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252609,3948950,35.653429,-83.732654,Little River-Rudd Branch,Fall Branch,2301.183838,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947782000,GRSM,UNR,,9,,,Chestnut Top Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007A13BD38C3EE54C01B1196F5BED34140,227832,0101000020110F0000614F18E132C761C1E552771E78395041,227742,>1m <=5m,ATBI DATABASE,,1446947787000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252792,3949037,35.654258,-83.730661,Little River-Crooked Creek,Rush Branch,2354.755371,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947787000,GRSM,UNR,,8,,,Chestnut Top Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000ED2236FF9FEE54C0521E69B2B7D34140,227840,0101000020110F000071A081F614C761C1C118348770395041,227750,>1m <=5m,ATBI DATABASE,,1446947792000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252986,3949007,35.654037,-83.728511,Little River-Crooked Creek,,2304.802246,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947792000,GRSM,UNR,,7,,,Chestnut Top Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007637063215EF54C0C43AA9BD35D34140,227812,0101000020110F0000D09AE77F78C761C1C6A9AEB2E8385041,227722,>1m <=5m,ATBI DATABASE,,1446947776000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252326,3948585,35.650071,-83.735665,Little River-Crooked Creek,Burr Branch,2222.689941,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947776000,GRSM,UNR,,7,,,Chestnut Top Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833673600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000027AB7D9537EF54C00AFA45E82BD34140,227796,0101000020110F0000E210B1B495C761C160BB936BDE385041,227706,>1m <=5m,ATBI DATABASE,,1446947767000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252135,3948557,35.649771,-83.737763,Little River-Crooked Creek,,2202.615967,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947767000,GRSM,UNR,,7,,,Chestnut Top Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833673600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E52969CD68EF54C093B681D3ECD24140,227790,0101000020110F0000AFBECE81BFC761C13C6A8F7D9C385041,227700,>1m <=5m,ATBI DATABASE,,1446947763000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251857,3948351,35.647846,-83.740768,Little River-Crooked Creek,,2201.79126,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947763000,GRSM,UNR,,6,,,Chestnut Top Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833673600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F56F01E29AEF54C0CC0ADDD6EAD24140,227785,0101000020110F000026C2570AEAC761C1F941F4699A385041,227695,>1m <=5m,ATBI DATABASE,,1446947761000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251580,3948352,35.647785,-83.743824,Little River-Crooked Creek,,2263.123779,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947761000,GRSM,UNR,,7,,,Chestnut Top Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833673600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000BD099835BBEF54C062070054D2D24140,227778,0101000020110F00000B73CD7E05C861C129F5D7CB80385041,227688,>1m <=5m,ATBI DATABASE,,1446947756000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251399,3948274,35.647037,-83.745797,Little River-Crooked Creek,,2192.226562,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947756000,GRSM,UNR,,4,,,Chestnut Top Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833673600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000ADB0DAAC6EF54C0B4732D69ABD24140,227774,0101000020110F00008C8857390FC861C1E2EF6C1F58385041,227684,>1m <=5m,ATBI DATABASE,,1446947754000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251332,3948144,35.645849,-83.746496,Little River-Crooked Creek,Meadow Branch,2145.750732,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947754000,GRSM,UNR,,7,,,Chestnut Top Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833673600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000067021D64B4EF54C0AC4C626417D24140,227781,0101000020110F000054865DB4FFC761C114AA0B6EBD375041,227691,>1m <=5m,ATBI DATABASE,,1446947758000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251419,3947640,35.641332,-83.745381,Little River-Crooked Creek,Meadow Branch,2030.041504,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947758000,GRSM,UNR,,7,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,996278400000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000EE68AC95BAEF54C08E3247082FD24140,227776,0101000020110F00000B69FBF604C861C1E75FAB22D6375041,227686,>1m <=5m,ATBI DATABASE,,1446947755000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251387,3947721,35.642053,-83.745759,Little River-Crooked Creek,Meadow Branch,2057.124023,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947755000,GRSM,UNR,,6,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833673600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B9D2128EEDEE54C0D63349DB21D14140,227815,0101000020110F000072373FD556C761C13723A8D7BC365041,227725,>1m <=5m,ATBI DATABASE,,1446947778000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252495,3946778,35.633839,-83.733245,Little River-Crooked Creek,,1778.587402,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947778000,GRSM,UNR,,6,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1034035200000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000ABE66C13E4EE54C07C64A23128D14140,227819,0101000020110F00002F3E4BC84EC761C122BAF376C3365041,227729,>1m <=5m,ATBI DATABASE,,1446947780000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252548,3946798,35.634032,-83.732667,Little River-Crooked Creek,,1767.519165,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947780000,GRSM,UNR,,4,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833673600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CAB447B9E5EE54C09C415C765ED14140,227818,0101000020110F0000CF43932E50C761C1A0E1832CFC365041,227728,>1m <=5m,ATBI DATABASE,,1446947780000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252544,3946982,35.635688,-83.732767,Little River-Crooked Creek,,1781.521973,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446947780000,GRSM,UNR,,5,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Oxydendrum_arboreum,Oxydendrum  arboreum,28205,Sourwood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833673600000,Plantae,Tracheobionta, , ,Magnoliopsida,Dilleniidae,Spermatophyta,Magnoliophyta, , ,Ericales, , , , ,Ericaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
