the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000E15D4A37CBEF54C0F4D5997850D14140,57020,0101000020110F00004F40FA1613C861C1BE5FA28DED365041,56488,>1m <=5m,ATBI DATABASE,,1446854941000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251274,3946970,35.635261,-83.746774,Little River-Crooked Creek,,1656.040161,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854941000,GRSM,UNR,,4,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1034035200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000AA59D562D5EF54C0B6A718B23DD14140,57019,0101000020110F000080D72ABA1BC861C1F123F2EED9365041,56487,>1m <=5m,ATBI DATABASE,,1446854940000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251216,3946908,35.634688,-83.747395,Little River-Crooked Creek,,1681.403809,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854940000,GRSM,UNR,,8,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000008BBE99D018E454C00A9835BB72C84140,57036,0101000020110F00003199A5F123BE61C1CC12A3BEAA2D5041,56504,>1m <=5m,ATBI DATABASE,,1446854949000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,267627,3938838,35.565994,-83.564011,Little River-Goshen Prong,Jonas Creek,5422.496582,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446854949000,GRSM,UNR,,4,,,Appalachian Trail,Clingmans Dome Road Parking #3,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,0,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,unspecified,No,decade,cert,GRSMNP Grassy Balds
0101000020E6100000CE3C1ED2A6E154C0A270C9B383C44140,57037,0101000020110F000072ED764910BC61C1A58EC6878F295041,56505,>1m <=5m,ATBI DATABASE,,1446854950000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271003,3935339,35.535262,-83.525803,Forney Creek,,3679.665039,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446854950000,GRSM,UNR,,6,,,Forney Creek Trail,Clingmans Dome Road Parking #3,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1097020800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000DAD733E475ED54C0CC06684E23C14140,57027,0101000020110F0000E52F25C817C661C15F624B8709265041,56495,>1m <=5m,ATBI DATABASE,,1446854944000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254190,3932857,35.508883,-83.710316,Hazel Creek,Little Fork,2925.684326,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446854944000,GRSM,UNR,,7,,,Jenkins Ridge Trail,Lakeview Drive West,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1089158400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000937CBAF4CEEF54C04427F8648DC74140,57016,0101000020110F0000DD41214416C861C18E3C4D4FBB2C5041,56484,>1m <=5m,ATBI DATABASE,,1446854938000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,251017,3938509,35.558996,-83.747002,Eagle Creek,,4956.655762,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854938000,GRSM,UNR,,6,,,Appalachian Trail,Laurel Creek Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,0,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,unspecified,No,decade,cert,GRSMNP Grassy Balds
0101000020E6100000B1902317A8EE54C0ADB1D62031C84140,57022,0101000020110F000021EB31D61BC761C1AC5A3D40662D5041,56490,>1m <=5m,ATBI DATABASE,,1446854942000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252664,3939018,35.563992,-83.729005,Eagle Creek,Anthony Creek,4935.576172,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446854942000,GRSM,UNR,,7,,,Appalachian Trail,Laurel Creek Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,0,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,unspecified,No,decade,cert,GRSMNP Grassy Balds
0101000020E6100000B2D46B94A4E854C0C39882A2EAC84140,57032,0101000020110F000032FE705400C261C17971A0EF272E5041,56500,>1m <=5m,ATBI DATABASE,,1446854947000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,North Carolina,261199,3939414,35.569654,-83.635041,Little River-Crooked Creek,Walkers Creek,4895.308105,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854947000,GRSM,UNR,,6,,,Appalachian Trail,Upper Tremont Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000081D6ADB257E954C03AB4A768D5CB4140,57031,0101000020110F0000ED1A7A7498C261C13716ACC533315041,56499,>1m <=5m,ATBI DATABASE,,1446854947000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260276,3941969,35.592443,-83.645974,Little River-Crooked Creek,,3985.86377,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854947000,GRSM,UNR,,10,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000081F9B59F73F354C074EE0DFD94CD4140,57007,0101000020110F0000001B9B612ECB61C1875F284607335041,56475,>1m <=5m,ATBI DATABASE,,1446854933000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,246005,3943881,35.606102,-83.803928,Abrams Creek Upper,,1800.64624,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854933000,GRSM,UNR,,6,,,John Oliver Cabin access ,Cades Cove Loop Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1177977600000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,by hand,No,day,cert,GSMNP Violaceae
0101000020E61000004B4D39616DF654C03147EA98CECE4140,57000,0101000020110F0000591E3F57B5CD61C1148AB4E34E345041,56468,>1m <=5m,ATBI DATABASE,,1446854929000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241823,3945064,35.615673,-83.850422,Abrams Creek Lower,,2202.248047,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854929000,GRSM,UNR,,6,,,Cooper Road Trail,Cades Cove Loop Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000021F3C4B079F654C0F1A611E9EDCE4140,56999,0101000020110F000071EADACBBFCD61C1BDB06E9A6F345041,56467,>1m <=5m,ATBI DATABASE,,1446854929000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241758,3945172,35.616629,-83.851173,Abrams Creek Lower,,2265.060791,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854929000,GRSM,UNR,,6,,,Cooper Road Trail,Cades Cove Loop Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002673155355F654C027316AF9ECCE4140,57002,0101000020110F000031E322E9A0CD61C184860EA06E345041,56470,>1m <=5m,ATBI DATABASE,,1446854930000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241959,3945163,35.6166,-83.848954,Abrams Creek Lower,,2249.898926,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854930000,GRSM,UNR,,4,,,Cooper Road Trail,Cades Cove Loop Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C959E7FEBBF554C0942B35B54BCB4140,57005,0101000020110F0000FC553FB01ECD61C1789A41F5A3305041,56473,>1m <=5m,ATBI DATABASE,,1446854932000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242716,3941992,35.588241,-83.839595,Abrams Creek Upper,,1759.242676,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854932000,GRSM,UNR,,5,,,Wet Bottom Trail,Cades Cove Loop Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1022716800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007D7B81337AF154C01917FF5877CA4140,57008,0101000020110F0000B5A4292081C961C1D8105D2FC62F5041,56476,>1m <=5m,ATBI DATABASE,,1446854934000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248724,3941101,35.58176,-83.773079,Abrams Creek Upper,Rowans Creek,2814.316895,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854934000,GRSM,UNR,,6,,,Russell Field Trail,Cades Cove Loop Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,962064000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000A1C3E4EF79F154C06E8AF1E8A6CA4140,57009,0101000020110F0000F457BDE680C961C17E809BDAF72F5041,56477,>1m <=5m,ATBI DATABASE,,1446854934000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248730,3941262,35.583212,-83.773063,Abrams Creek Upper,Rowans Creek,2953.086182,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854934000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Loop Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000259E81CB02F154C0ED9BCA9586CA4140,57010,0101000020110F0000DB48C0B61BC961C1394AE818D62F5041,56478,>1m <=5m,ATBI DATABASE,,1446854935000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249386,3941134,35.582225,-83.765791,Abrams Creek Upper,Maynard Creek,3619.154541,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854935000,GRSM,UNR,,10,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,960940800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000099B3531387F054C0B9BE933F6DCA4140,57011,0101000020110F000084298FA3B2C861C1F9E575A3BB2F5041,56479,>1m <=5m,ATBI DATABASE,,1446854935000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250068,3941029,35.581452,-83.75824,Abrams Creek Upper,Left Prong Anthony Creek,2769.596436,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854935000,GRSM,UNR,,6,,,Russell Field Trail,Laurel Creek Road,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,959731200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000075597A376DFA54C07E99FEE5CDC64140,56980,0101000020110F0000FCF8C5E21AD161C15442E065F32B5041,56448,>1m <=5m,ATBI DATABASE,,1446854920000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235956,3938293,35.553152,-83.912912,Abrams Creek Lower,,2907.317383,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854920000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F74DA1C069FC54C07414634A38C14140,56972,0101000020110F00001A6110C9CAD261C14B21166C1F265041,56440,>1m <=5m,ATBI DATABASE,,1446854915000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232997,3933536,35.509524,-83.94395,Chilhowee Lake,,2225.775391,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854915000,GRSM,UNR,,7,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,990403200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000002DCBE94874FE54C04C1CCA67B1C14140,56967,0101000020110F0000F647829286D461C1BDB013CA9D265041,56435,>1m <=5m,ATBI DATABASE,,1446854912000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230116,3934033,35.51322,-83.975843,Chilhowee Lake,Cattail Branch,1046.397217,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854912000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1019952000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000F9FAABDEB9FE54C0B48F7826B2C24140,56966,0101000020110F0000F558BDABC1D461C1ACD300B0A9275041,56434,>1m <=5m,ATBI DATABASE,,1446854912000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229757,3934914,35.521055,-83.98009,Chilhowee Lake,Tabcat Creek,976.208862,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854912000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033948800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000736E221963FF54C0B65CA9B30FC44140,56963,0101000020110F0000C554856551D561C177C44C7716295041,56431,>1m <=5m,ATBI DATABASE,,1446854910000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228856,3936126,35.531722,-83.990419,Chilhowee Lake,Shop Creek,873.847473,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446854910000,GRSM,UNR,,1,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033862400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000B6763387CAFE54C022766E261BC54140,56965,0101000020110F00003D0C9BD1CFD461C19188F7982D2A5041,56433,>1m <=5m,ATBI DATABASE,,1446854911000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229728,3937006,35.539884,-83.981107,Chilhowee Lake,Blacksmith Branch,1254.351562,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854911000,GRSM,UNR,,5,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033862400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000003DC94900F5FE54C0290A915F01C44140,56964,0101000020110F0000493D1FE4F3D461C1785A2C8307295041,56432,>1m <=5m,ATBI DATABASE,,1446854911000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229464,3936059,35.531285,-83.9837,Chilhowee Lake,Shop Creek,921.075134,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854911000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033862400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000A9B0E7A501FC54C05E0CF64A4CC44140,56973,0101000020110F0000D145985E72D261C16E908EB355295041,56441,>1m <=5m,ATBI DATABASE,,1446854916000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233653,3936187,35.533571,-83.937596,Abrams Creek Lower,Bunker Hill Branch,2606.614502,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854916000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000006D26027C27FE54C02716D1E6E0C74140,56971,0101000020110F000051097F5845D461C1C68ED37D122D5041,56439,>1m <=5m,ATBI DATABASE,,1446854915000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230703,3939382,35.561544,-83.971156,Abrams Creek Lower,Panther Creek,1249.553101,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854915000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BA45003A63FE54C0EE33F64BA2C74140,56968,0101000020110F00002863B01578D461C1C526AF21D12C5041,56436,>1m <=5m,ATBI DATABASE,,1446854913000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230366,3939180,35.559634,-83.974802,Abrams Creek Lower,Panther Creek,1157.474365,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854913000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BFC3612744FE54C0AB92C2A823C74140,56969,0101000020110F00006215D4B15DD461C1371D0BED4C2C5041,56437,>1m <=5m,ATBI DATABASE,,1446854914000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230525,3938746,35.555769,-83.972906,Abrams Creek Lower,Panther Creek,1094.465698,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854914000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000371C12CE39FE54C0F772FCB05BC74140,56970,0101000020110F00004B85C4E754D461C1BFE6C46B872C5041,56438,>1m <=5m,ATBI DATABASE,,1446854914000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230588,3938934,35.557479,-83.972274,Abrams Creek Lower,Panther Creek,1173.215088,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446854914000,GRSM,UNR,,2,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Symphyotrichum_cordifolium_variety,Symphyotrichum  cordifolium variety,39072,Heart-leaf Aster,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Asterales, , , , ,Asteraceae, ,~,observed, ,year,cert,Fridley Veg Plots
