the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000828A12435EE254C094F8E1C2EFD74140,164191,0101000020110F0000F6F56A15ACBC61C161465BACD93D5041,163883,>1m <=5m,ATBI DATABASE,,1446911344000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270422,3952199,35.686998,-83.536999,West Prong Little Pigeon River Upper,Ash Hopper Branch,1461.809082,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446911344000,GRSM,UNR,,6,,,Fighting Creek Nature Trail,Sugarlands Headquarters Parking A,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-616896000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000F62B23495EE254C01EFAC2F9CED74140,164189,0101000020110F0000499C911AACBC61C145041364B73D5041,163881,>1m <=5m,ATBI DATABASE,,1446911343000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270419,3952088,35.685997,-83.537001,West Prong Little Pigeon River Upper,Ash Hopper Branch,1466.512207,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446911343000,GRSM,UNR,,6,,,Fighting Creek Nature Trail,Sugarlands Visitor Center Parking B,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1155340800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,reared, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000D19EE7BCF7E054C04F9F563E3CC54140,164193,0101000020110F00001D42CB967BBB61C1A5277723502A5041,163885,>1m <=5m,ATBI DATABASE,,1446911346000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271988,3935939,35.540894,-83.515117,Forney Creek,Steeltrap Creek,3958.923096,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446911346000,GRSM,UNR,,7,,,Forney Creek Trail,Clingmans Dome Road Parking #3,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,269308800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,by hand,No,day,cert,Independent research
0101000020E610000021536F8752EC54C0511A886A6CCB4140,164169,0101000020110F000009A7E15320C561C1BE62221EC6305041,163861,>1m <=5m,ATBI DATABASE,,1446911332000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256047,3941728,35.589239,-83.692533,Little River-Crooked Creek,Thunderhead Prong,3156.064453,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911332000,GRSM,UNR,,5,,,Appalachian Trail,Upper Tremont Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,269308800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,by hand,No,day,cert,Independent research
0101000020E6100000B6072E4AE1EA54C0FD8D47C71ACF4140,164175,0101000020110F000002798DBBE6C361C1E56A9C7A9E345041,163867,>1m <=5m,ATBI DATABASE,,1446911335000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258176,3944863,35.617998,-83.669996,Little River-Crooked Creek,Middle Prong Little River,1892.332397,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911335000,GRSM,UNR,,3,,,Middle Prong Trail,Upper Tremont Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,-1031270400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
0101000020E610000089E93113AAF254C0842B386D5ACD4140,164153,0101000020110F00006532AB3483CA61C12F20DC19CA325041,163847,>1m <=5m,ATBI DATABASE,,1446911325000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247114,3943651,35.604315,-83.791626,Abrams Creek Upper,,1787.897705,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911325000,GRSM,UNR,,6,,,John Oliver Cabin access ,Sparks Lane Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1216252800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,aerial net,No,day,cert,ATBI
0101000020E610000096C6A25BC2F254C09330261953CD4140,164152,0101000020110F0000A83E4BD497CA61C1A7C52972C2325041,163846,>1m <=5m,ATBI DATABASE,,1446911324000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,246979,3943630,35.604092,-83.793109,Abrams Creek Upper,,1779.490967,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911324000,GRSM,UNR,,6,,,John Oliver Cabin access ,Sparks Lane Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1279152000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,aerial net,No,day,cert,ATBI
0101000020E61000005633C92DA5F354C0E2AED553E8CD4140,164149,0101000020110F000037B9E47758CB61C1C77AD3545E335041,163843,>1m <=5m,ATBI DATABASE,,1446911323000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245739,3944171,35.608646,-83.806953,Abrams Creek Upper,,1861.483765,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911323000,GRSM,UNR,,7,,,Rich Mountain Loop Trail,Cades Cove Loop Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1183420800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,aerial net,No,day,cert,ATBI
0101000020E6100000B902CD91BCF454C0F1A153768BCC4140,164147,0101000020110F00005C0343C145CC61C13CFB57EBF1315041,163841,>1m <=5m,ATBI DATABASE,,1446911322000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,244160,3943034,35.597999,-83.824005,Abrams Creek Upper,Feezell Branch,1733.156616,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911322000,GRSM,UNR,,6,,,Lawson Cemetery Access,Hyatt Lane,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990230400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E6100000F6712D8D91F554C022E5C4AA43CB4140,164146,0101000020110F00007F94FBA3FACC61C12D817E8F9B305041,163840,>1m <=5m,ATBI DATABASE,,1446911321000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242950,3941958,35.587996,-83.837005,Abrams Creek Upper,,1777.705566,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911321000,GRSM,UNR,,6,,,Elijah Oliver Cabin Access Trail,Cades Cove Loop Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,926640000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, ,day,cert,ATBI Lepidoptera TWIG
0101000020E61000006A42EBC576FF54C0E40702F252C44140,164143,0101000020110F0000C972431B62D561C167C7F3A45C295041,163837,>1m <=5m,ATBI DATABASE,,1446911319000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228754,3936357,35.533774,-83.99162,Chilhowee Lake,Shop Creek,970.057678,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911319000,GRSM,UNR,,3,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1142121600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,observed,No,day,cert,ATBI
0101000020E6100000669AC2E0A0FF54C052D89BD13CC54140,164142,0101000020110F0000E296BCDD85D561C106D12DBD502A5041,163836,>1m <=5m,ATBI DATABASE,,1446911319000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228545,3937156,35.540912,-83.99419,Chilhowee Lake,,1139.513306,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911319000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1246233600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,observed,No,day,cert,Calderwood Property Blitz
0101000020E6100000A68A9D8195F354C01CE94359B0D24140,164150,0101000020110F000051125B284BCB61C169B18C485D385041,163844,>1m <=5m,ATBI DATABASE,,1446911323000,DERV,KINZEL SPRINGS,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245944,3948313,35.646,-83.805996,Little River-Hesse Creek,,1968.457153,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911323000,GRSM,UNR,,4,,,Ace Gap Trail,Rich Mountain Road,Valid,Epargyreus_clarus,Epargyreus  clarus,13910,Silverspotted Skipper,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990230400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Lepidoptera, ,Ditrysia, ,Hesperioidea,Hesperiidae,Pyrginae,~,unspecified, , ,cert,ATBI Lepidoptera TWiG
